n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,4,0.005,normal,8000000,0.47494875,0.00037358140179326744,0.0017048028766110364,0.0015844631446462064,80,2.9401111315812086e-05,0.00013416915003304923,0.47419618750000003,0.00037176272583402156,0.0016965035233989579,0,2,64,0,64,3799590,108.0,11825,0,0,0.0,4096.985029597956
4,x,4,0.005,normal,8000000,0.47494875,0.00037358140179326744,0.0017048028766110364,0.0015844631446462064,80,2.9401111315812086e-05,0.00013416915003304923,0.47419618750000003,0.00037176272583402156,0.0016965035233989579,0,2,64,2,64,3799590,108.0,11825,0,0,0.0,4096.985029597956
4,x,4,0.005,normal,35000000,0.475053275,8.212413156314634e-05,8.380013424810851e-05,0.0005424125921537671,4,8.887505048962544e-06,9.068882703023004e-06,0.4747956,8.128266553616158e-05,8.294149544506284e-05,0,2,64,48,64,16626415,222.0,17588,0,0,494.8313205973245,3677.7974353539757
4,x,4,0.01,m1,7900000,0.306146582278481,0.0003439472270283739,0.0015597295015942706,0.006267755165323697,79,7.282986900330008e-05,0.00033026838524946806,0.30422772151898736,0.000342099874298549,0.0015513521392371062,0,2,56,-8,48,2418558,533.0,29252,0,0,0.0,2590.07121736485
4,x,4,0.01,m1,7900000,0.306146582278481,0.0003439472270283739,0.0015597295015942706,0.006267755165323697,79,7.282986900330008e-05,0.00033026838524946806,0.30422772151898736,0.000342099874298549,0.0015513521392371062,0,2,56,-6,48,2418558,533.0,29252,0,0,0.0,2590.07121736485
4,x,4,0.01,m1,25000000,0.3063269,0.00019570698964860205,0.00017294614768761994,0.002219852711692127,3,6.677624559106786e-06,5.901012760327896e-06,0.3056469,0.00019707829239165548,0.00017415796708737866,0,2,56,40,48,7657174,475.0,33064,0,0,310.0642046011053,834.651995128952
4,x,4,0.01,normal,8100000,0.23072037037037038,0.00035064393920935247,0.0016100997208592716,0.006615822645499324,81,8.974515368500744e-05,0.0004120950934515648,0.22919401234567902,0.0003504204669424819,0.0016090735726950701,0,2,64,0,64,1868835,650.0,23427,0,0,0.0,3470.744943040976
4,x,4,0.01,normal,8100000,0.23072037037037038,0.00035064393920935247,0.0016100997208592716,0.006615822645499324,81,8.974515368500744e-05,0.0004120950934515648,0.22919401234567902,0.0003504204669424819,0.0016090735726950701,0,2,64,2,64,1868835,650.0,23427,0,0,0.0,3470.744943040976
4,x,4,0.01,normal,25000000,0.23084183333333333,0.0001807626699269417,0.00015973986144146213,0.0024928916009958613,3,4.762375441926634e-05,4.208508280681232e-05,0.23026636666666667,0.000173148300799558,0.0001530110480760476,0,2,64,48,64,5770160,1074.0,26572,0,0,481.4540725499392,1895.090453254059
4,x,5,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,2,0,24,24,16,200,0.0,0,0,0,0.0,0.0469999850010935
4,x,5,0.0001,m1,7900000,0.9955508860759494,4.341990257424449e-05,0.0001969002732963197,0.0,79,0.0,0.0,0.9955508860759494,4.341990257424449e-05,0.0001969002732963197,0,2,56,-8,48,7864852,0.0,0,0,0,0.0,48.60086617487832
4,x,5,0.0001,m1,7900000,0.9955508860759494,4.341990257424449e-05,0.0001969002732963197,0.0,79,0.0,0.0,0.9955508860759494,4.341990257424449e-05,0.0001969002732963197,0,2,56,-6,48,7864852,0.0,0,0,0,0.0,48.60086617487832
4,x,5,0.0001,m1,762000000,0.9955317023952096,4.916170267905433e-06,6.482747044108152e-05,0.0,668,0.0,0.0,0.9955317023952096,4.916170267905433e-06,6.482747044108152e-05,2,0,24,24,16,758595646,0.0,0,0,0,0.997900917660445,1143.4097240735218
4,x,5,0.0001,normal,7900000,0.9935160759493671,6.402639830016718e-05,0.0002903464673124338,0.0,79,0.0,0.0,0.9935160759493671,6.402639830016718e-05,0.0002903464673124338,0,2,64,0,64,7848777,0.0,0,0,0,0.0,2243.7678764840093
4,x,5,0.0001,normal,7900000,0.9935160759493671,6.402639830016718e-05,0.0002903464673124338,0.0,79,0.0,0.0,0.9935160759493671,6.402639830016718e-05,0.0002903464673124338,0,2,64,2,64,7848777,0.0,0,0,0,0.0,2243.7678764840093
4,x,5,0.0001,normal,762000000,0.9935191422155689,5.905200082879019e-06,7.786939079809668e-05,0.0,668,0.0,0.0,0.9935191422155689,5.905200082879019e-06,7.786939079809668e-05,2,0,32,32,32,757062524,0.0,0,0,0,13.108147181104869,30088.012480211717
4,x,5,0.0005,m1,7900000,0.977929493670886,0.00010747254610104235,0.00048736575728060044,0.0,79,0.0,0.0,0.977929493670886,0.00010747254610104235,0.00048736575728060044,0,2,56,-8,48,7725643,0.0,0,0,0,0.0,147.27546198309574
4,x,5,0.0005,m1,7900000,0.977929493670886,0.00010747254610104235,0.00048736575728060044,0.0,79,0.0,0.0,0.977929493670886,0.00010747254610104235,0.00048736575728060044,0,2,56,-6,48,7725643,0.0,0,0,0,0.0,147.27546198309574
4,x,5,0.0005,m1,762000000,0.977905820508982,1.0988578478917012e-05,0.0001449017645263543,0.0,668,0.0,0.0,0.977905820508982,1.0988578478917012e-05,0.0001449017645263543,2,0,24,24,16,745164440,0.0,0,0,0,1.3431222150102258,2110.0931251395896
4,x,5,0.0005,normal,7900000,0.9681569620253164,0.0001263253062982695,0.0005728591235744699,0.0,79,0.0,0.0,0.9681569620253164,0.0001263253062982695,0.0005728591235744699,0,2,64,0,64,7648440,0.0,0,0,0,0.0,2409.779422482912
4,x,5,0.0005,normal,7900000,0.9681569620253164,0.0001263253062982695,0.0005728591235744699,0.0,79,0.0,0.0,0.9681569620253164,0.0001263253062982695,0.0005728591235744699,0,2,64,2,64,7648440,0.0,0,0,0,0.0,2409.779422482912
4,x,5,0.0005,normal,762000000,0.9681021577844311,1.3508438462334892e-05,0.00017813009871508974,3.866115531655829e-09,668,3.3786231134024905e-09,4.455248253819592e-08,0.9681021540419161,1.3508554317348277e-05,0.0001781316264464429,2,0,32,32,32,737691292,0.0,5,0,0,36.05707584694028,39241.919102245345
4,x,5,0.001,m1,7900000,0.956300506329114,0.00014928539834257068,0.0006769783898648831,0.0,79,0.0,0.0,0.956300506329114,0.00014928539834257068,0.0006769783898648831,0,2,56,-8,48,7554774,0.0,0,0,0,0.0,226.27779597396147
4,x,5,0.001,m1,7900000,0.956300506329114,0.00014928539834257068,0.0006769783898648831,0.0,79,0.0,0.0,0.956300506329114,0.00014928539834257068,0.0006769783898648831,0,2,56,-6,48,7554774,0.0,0,0,0,0.0,226.27779597396147
4,x,5,0.001,m1,912000000,0.9563949701280227,1.4925867597888538e-05,0.0002019115561670662,8.923183266181087e-09,703,5.009054218874537e-09,6.77606126159956e-08,0.956394961593172,1.4925600725571128e-05,0.0002019079460181383,2,0,24,24,16,872228380,0.0,12,0,0,2.1258829766884446,2651.4683295247687
4,x,5,0.001,normal,8000000,0.9374724999999999,0.000172645239461915,0.0007878499825072882,0.0,80,0.0,0.0,0.9374724999999999,0.000172645239461915,0.0007878499825072882,0,2,64,0,64,7499780,0.0,0,0,0,0.0,2594.615620485929
4,x,5,0.001,normal,8000000,0.9374724999999999,0.000172645239461915,0.0007878499825072882,0.0,80,0.0,0.0,0.9374724999999999,0.000172645239461915,0.0007878499825072882,0,2,64,2,64,7499780,0.0,0,0,0,0.0,2594.615620485929
4,x,5,0.001,normal,911000000,0.937452994017094,1.78559066425523e-05,0.00024137616967116868,1.9221860453685107e-08,702,7.321372749640209e-09,9.897032653786453e-08,0.937452975997151,1.785580635045116e-05,0.00024137481392241244,2,0,32,32,32,854016737,0.0,27,0,0,57.26324455207214,51764.85898026482
4,x,5,0.005,m1,7900000,0.8035143037974684,0.00027881612848879006,0.0012643734472916376,7.405481301888365e-06,79,1.7030582739112133e-06,7.723016858439168e-06,0.8035083544303797,0.00027896506176354734,0.001265048828873908,0,2,56,-8,48,6347763,4.0,86,0,0,0.0,527.3449921406864
4,x,5,0.005,m1,7900000,0.8035143037974684,0.00027881612848879006,0.0012643734472916376,7.405481301888365e-06,79,1.7030582739112133e-06,7.723016858439168e-06,0.8035083544303797,0.00027896506176354734,0.001265048828873908,0,2,56,-6,48,6347763,4.0,86,0,0,0.0,527.3449921406864
4,x,5,0.005,m1,750000000,0.8036193555555555,3.1492894042683564e-05,0.00021011378965054862,1.115939308242382e-06,171,7.574830832193176e-08,5.053763588563188e-07,0.8036184587719297,3.149684244561235e-05,0.00021014013254241846,2,0,24,24,16,602701270,14.0,1325,0,0,13.527002392802387,7046.500922475327
4,x,5,0.005,normal,8000000,0.731106,0.0003483197891651496,0.0015895239315952435,1.4703128965603548e-05,80,2.1731110867656595e-06,9.916783903400937e-06,0.73109525,0.0003482722104996729,0.0015893068109211932,0,2,64,0,64,5848848,4.0,164,0,0,0.0,3562.252985103958
4,x,5,0.005,normal,8000000,0.731106,0.0003483197891651496,0.0015895239315952435,1.4703128965603548e-05,80,2.1731110867656595e-06,9.916783903400937e-06,0.73109525,0.0003482722104996729,0.0015893068109211932,0,2,64,2,64,5848848,4.0,164,0,0,0.0,3562.252985103958
4,x,5,0.005,normal,750000000,0.7309545988304094,3.309860696911738e-05,0.00022082675961788837,4.1790381652913645e-06,171,1.4231592594541146e-07,9.495011315088778e-07,0.7309515441520468,3.31030196009157e-05,0.00022085619974454747,2,0,32,32,32,548209806,97.0,4367,0,0,177.33351277699694,66176.2605091414
4,x,5,0.01,m1,7900000,0.652869746835443,0.00032870668207601997,0.0014906167839604137,0.00010518869330938822,79,5.665631085997182e-06,2.5692464586290717e-05,0.6528010759493671,0.0003290483606979258,0.0014921662258072196,0,2,56,-8,48,5157671,29.0,1027,0,0,0.0,891.5731489061291
4,x,5,0.01,m1,7900000,0.652869746835443,0.00032870668207601997,0.0014906167839604137,0.00010518869330938822,79,5.665631085997182e-06,2.5692464586290717e-05,0.6528010759493671,0.0003290483606979258,0.0014921662258072196,0,2,56,-6,48,5157671,29.0,1027,0,0,0.0,891.5731489061291
4,x,5,0.01,m1,585000000,0.6139184598470364,0.0012582026870506546,0.014680653265520795,7.145560323078493e-05,523,1.825640972878711e-06,2.1301498070224192e-05,0.6138748847036329,0.0012592212769526408,0.014692538127415243,2,0,24,24,16,361556815,1379.0,44350,0,0,23.281860786955804,14641.57497515114
4,x,5,0.01,m2,458000000,1.0,0.0,0.0,7.897528079078047e-05,458,7.147110812688345e-07,7.803818917780523e-06,0.6083477205240175,4.1456596467969035e-05,0.000452658116352669,2,0,24,24,16,278645262,1313.0,41386,179354738,0,0.0,1939.7300162662286
4,x,5,0.01,normal,8100000,0.5469176543209877,0.0003312138455180983,0.001520879902889227,0.0002180464457831937,81,1.0079316671171915e-05,4.628257655129961e-05,0.5467983950617283,0.0003307302975666823,0.001518659529642929,0,2,64,0,64,4430033,80.0,1772,0,0,0.0,4697.06970893305
4,x,5,0.01,normal,8100000,0.5469176543209877,0.0003312138455180983,0.001520879902889227,0.0002180464457831937,81,1.0079316671171915e-05,4.628257655129961e-05,0.5467983950617283,0.0003307302975666823,0.001518659529642929,0,2,64,2,64,4430033,80.0,1772,0,0,0.0,4697.06970893305
4,x,5,0.01,normal,585000000,0.5265475183556405,0.0006698079345899074,0.007815289335662643,0.00016438442595346963,523,3.2759626915538345e-06,3.822378769371352e-05,0.5264612442638623,0.0006713852628164251,0.00783369353159844,2,0,32,32,32,309309997,4230.0,86457,0,0,303.4024525987916,67651.51430151067
4,x,6,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0,2,56,40,48,200,0.0,0,0,0,0.0,0.054371202000766006
4,x,6,0.0001,m1,7900000,0.987766075949367,8.764349252799754e-05,0.0003974451025517287,1.153292949364318e-06,79,5.637804498731676e-07,2.556627677119571e-06,0.9877649367088607,8.761358007310601e-05,0.0003973094557585781,0,2,56,-8,48,7803352,0.0,18,0,0,0.0,4540.873347448083
4,x,6,0.0001,m1,7900000,0.987766075949367,8.764349252799754e-05,0.0003974451025517287,1.153292949364318e-06,79,5.637804498731676e-07,2.556627677119571e-06,0.9877649367088607,8.761358007310601e-05,0.0003973094557585781,0,2,56,-6,48,7803352,0.0,18,0,0,0.0,4540.873347448083
4,x,6,0.0001,m1,105000000,0.9878232,2.0059229206636634e-05,3.394333513375109e-05,3.359074215954188e-07,11,4.873249110271119e-08,8.246295310562546e-08,0.9878228681818182,2.0039638639122653e-05,3.391018484708068e-05,0,2,56,40,48,103721550,0.0,71,0,0,148.04332602210343,1911.7389854663052
4,x,6,0.0001,normal,7900000,0.9847721518987341,8.716506474895476e-05,0.0003952755315748018,1.7996847434674408e-06,79,7.18075823151294e-07,3.2563252666033814e-06,0.9847703797468353,8.723871854921021e-05,0.00039560953631778375,0,2,64,0,64,7779700,0.0,28,0,0,0.0,3784.2479402299505
4,x,6,0.0001,normal,7900000,0.9847721518987341,8.716506474895476e-05,0.0003952755315748018,1.7996847434674408e-06,79,7.18075823151294e-07,3.2563252666033814e-06,0.9847703797468353,8.723871854921021e-05,0.00039560953631778375,0,2,64,2,64,7779700,0.0,28,0,0,0.0,3784.2479402299505
4,x,6,0.0001,normal,105000000,0.9848185363636364,2.1558708511276757e-05,3.648068729415635e-05,4.0617051667968026e-07,11,9.583150122682348e-08,1.6216180238053912e-07,0.9848181363636364,2.1633423938267505e-05,3.660711741526834e-05,0,2,64,48,64,103405698,0.0,86,0,0,595.2727699070238,11875.15256241709
4,x,6,0.0005,m1,7900000,0.9406249367088608,0.00015833117852834936,0.0007179991311646289,2.637627426598946e-05,79,2.542694767029554e-06,1.1530594608800838e-05,0.9406001265822785,0.00015836134511801908,0.0007181359304064104,0,2,56,-8,48,7430937,0.0,392,0,0,0.0,4003.1644758330076
4,x,6,0.0005,m1,7900000,0.9406249367088608,0.00015833117852834936,0.0007179991311646289,2.637627426598946e-05,79,2.542694767029554e-06,1.1530594608800838e-05,0.9406001265822785,0.00015836134511801908,0.0007181359304064104,0,2,56,-6,48,7430937,0.0,392,0,0,0.0,4003.1644758330076
4,x,6,0.0005,m1,105000000,0.9406020090909091,5.483236312679952e-05,9.27848851327105e-05,8.911145116535706e-06,11,4.58069960549051e-07,7.751256055480115e-07,0.9405936272727273,5.49837173438636e-05,9.304100000436336e-05,0,2,56,40,48,98762644,6.0,1752,0,0,162.57185133872554,2328.70549267577
4,x,6,0.0005,normal,7900000,0.9264778481012658,0.00018239385054824868,0.0008271183694875703,2.4388082024665496e-05,79,2.5703798145356804e-06,1.1656140570375876e-05,0.926455253164557,0.00018242548329036983,0.0008272618174273282,0,2,64,0,64,7319175,1.0,355,0,0,0.0,3702.7392333299213
4,x,6,0.0005,normal,7900000,0.9264778481012658,0.00018239385054824868,0.0008271183694875703,2.4388082024665496e-05,79,2.5703798145356804e-06,1.1656140570375876e-05,0.926455253164557,0.00018242548329036983,0.0008272618174273282,0,2,64,2,64,7319175,1.0,355,0,0,0.0,3702.7392333299213
4,x,6,0.0005,normal,105000000,0.9264457909090908,4.871522517682772e-05,8.243373647408793e-05,9.287717019520651e-06,11,4.733586602617977e-07,8.009964629355601e-07,0.9264371863636364,4.886908615273665e-05,8.269409317152048e-05,0,2,64,48,64,97276805,3.0,1806,0,0,597.1346607510932,11661.44363483414
4,x,6,0.001,m1,7900000,0.8848978481012658,0.0002557928369833625,0.0011599675845228772,0.00010735551758340703,79,5.874390441223982e-06,2.6639145063683193e-05,0.8848028481012657,0.00025559125698731945,0.0011590534609537584,0,2,56,-8,48,6990693,5.0,1491,0,0,0.0,4134.592215102137
4,x,6,0.001,m1,7900000,0.8848978481012658,0.0002557928369833625,0.0011599675845228772,0.00010735551758340703,79,5.874390441223982e-06,2.6639145063683193e-05,0.8848028481012657,0.00025559125698731945,0.0011590534609537584,0,2,56,-6,48,6990693,5.0,1491,0,0,0.0,4134.592215102137
4,x,6,0.001,m1,55000000,0.8849733833333334,4.252876080858324e-05,5.314987927239992e-05,3.62345670057003e-05,6,1.9819262513958906e-06,2.4768918488504838e-06,0.8849413166666666,4.19306920736846e-05,5.2402449052188945e-05,0,2,56,40,48,48673698,4.0,3556,0,0,202.2719522328116,1603.4611824508756
4,x,6,0.001,normal,8000000,0.858663125,0.0002653541624390561,0.001210918255767859,0.00010925369386134243,80,5.554285472677153e-06,2.5346448741521766e-05,0.8585693125,0.00026530790728442326,0.0012107071748085347,0,2,64,0,64,6869305,6.0,1489,0,0,0.0,4274.784935738018
4,x,6,0.001,normal,8000000,0.858663125,0.0002653541624390561,0.001210918255767859,0.00010925369386134243,80,5.554285472677153e-06,2.5346448741521766e-05,0.8585693125,0.00026530790728442326,0.0012107071748085347,0,2,64,2,64,6869305,6.0,1489,0,0,0.0,4274.784935738018
4,x,6,0.001,normal,55000000,0.8586664333333333,5.744790129191839e-05,7.179492089743601e-05,3.512228088057599e-05,6,8.985662657709776e-07,1.1229739036821391e-06,0.858636275,5.733977543438161e-05,7.165979172449418e-05,0,2,64,48,64,47226119,8.0,3297,0,0,1299.2005306109786,6408.908627123106
4,x,6,0.005,m1,7900000,0.5471736708860759,0.00040639623493884724,0.001842922829898743,0.002654139118592867,79,3.1515416256066554e-05,0.00014291589123803454,0.5457213924050632,0.00040546142795071824,0.0018386836736471331,0,2,56,-8,48,4322672,261.0,22424,0,0,0.0,3276.2031485569896
4,x,6,0.005,m1,7900000,0.5471736708860759,0.00040639623493884724,0.001842922829898743,0.002654139118592867,79,3.1515416256066554e-05,0.00014291589123803454,0.5457213924050632,0.00040546142795071824,0.0018386836736471331,0,2,56,-6,48,4322672,261.0,22424,0,0,0.0,3276.2031485569896
4,x,6,0.005,m1,35000000,0.547320575,0.00021859712807126725,0.0002230582939502727,0.0009458111386482322,4,5.093572083517202e-06,5.197522534201227e-06,0.5468029125,0.0002164631089067581,0.00022088072337424295,0,2,56,40,48,19154549,268.0,35667,0,0,774.3190049491823,1618.2105301395059
4,x,6,0.005,normal,8000000,0.472744125,0.0003538988407772491,0.0016149833982373543,0.0026598306966290454,80,4.3841225529411074e-05,0.00020006522551155586,0.4714866875,0.00035238819341749716,0.0016080897039793217,0,2,64,0,64,3781953,210.0,19699,0,0,0.0,3103.5827829791233
4,x,6,0.005,normal,8000000,0.472744125,0.0003538988407772491,0.0016149833982373543,0.0026598306966290454,80,4.3841225529411074e-05,0.00020006522551155586,0.4714866875,0.00035238819341749716,0.0016080897039793217,0,2,64,2,64,3781953,210.0,19699,0,0,0.0,3103.5827829791233
4,x,6,0.005,normal,35000000,0.472854625,0.00011238118754044446,0.00011467468116371883,0.0009621366391752041,4,8.782420905460774e-06,8.961653985164055e-06,0.472399675,0.00011636872783096598,0.00011874359982751631,0,2,64,48,64,16549225,301.0,31299,0,0,545.5417096642777,3796.405144931283
4,x,6,0.01,m1,7900000,0.3063735443037975,0.0003172134359433577,0.0014384972910455346,0.010544775773482664,79,8.651279849102105e-05,0.0003923176390684907,0.3031427848101266,0.0003093053459429872,0.001402635739314452,0,2,56,-8,48,2420351,1104.0,48838,0,0,0.0,2593.996317014942
4,x,6,0.01,m1,7900000,0.3063735443037975,0.0003172134359433577,0.0014384972910455346,0.010544775773482664,79,8.651279849102105e-05,0.0003923176390684907,0.3031427848101266,0.0003093053459429872,0.001402635739314452,0,2,56,-6,48,2420351,1104.0,48838,0,0,0.0,2593.996317014942
4,x,6,0.01,m1,25000000,0.30644676666666665,0.0002125425281281646,0.00018782370279955016,0.004070962801660914,3,1.3000022017447396e-05,1.1488111547822932e-05,0.3051992333333333,0.00021186578827279463,0.0001872256682010769,0,2,56,40,48,7660087,1056.0,60260,0,0,943.6393186519854,1185.1901721516624
4,x,6,0.01,normal,8100000,0.23172839506172838,0.00027536156206767426,0.001264415336025035,0.01092849553183565,81,0.00010193326369650139,0.00046806090472883294,0.22919592592592591,0.0002723289728962718,0.0012504901816665541,0,2,64,0,64,1877000,1055.0,38916,0,0,0.0,3455.7467179389496
4,x,6,0.01,normal,8100000,0.23172839506172838,0.00027536156206767426,0.001264415336025035,0.01092849553183565,81,0.00010193326369650139,0.00046806090472883294,0.22919592592592591,0.0002723289728962718,0.0012504901816665541,0,2,64,2,64,1877000,1055.0,38916,0,0,0.0,3455.7467179389496
4,x,6,0.01,normal,25000000,0.23166066666666665,0.00014264672693678853,0.00012605682581016413,0.004303840757496982,3,3.65499581619118e-05,3.2299175791300004e-05,0.2306636333333333,0.0001335686113692542,0.00011803450060610728,0,2,64,48,64,5791211,1140.0,47532,0,0,423.40503273019567,1981.907086707186
4,x,7,0.0,m2,200,1.0,0.0,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,1,1,40,24,32,200,0.0,0,0,0,0.0,0.0591332460007833
4,x,7,0.0001,m1,7900000,0.9916625316455696,6.302642424835388e-05,0.00028581179191203206,2.106243435641952e-06,79,7.680781202723496e-07,3.4830753370749742e-06,0.9916604430379746,6.308903595287711e-05,0.00028609572303580857,0,2,56,-8,48,7834134,0.0,33,0,0,0.0,2446.595535739092
4,x,7,0.0001,m1,7900000,0.9916625316455696,6.302642424835388e-05,0.00028581179191203206,2.106243435641952e-06,79,7.680781202723496e-07,3.4830753370749742e-06,0.9916604430379746,6.308903595287711e-05,0.00028609572303580857,0,2,56,-6,48,7834134,0.0,33,0,0,0.0,2446.595535739092
4,x,7,0.0001,m1,5000000,0.9917246,0.0,,1.2100133444305002e-06,1,0.0,,0.9917234,0.0,,1,1,40,24,32,4958623,0.0,12,0,0,14.092699985019864,2.5910459677688777
4,x,7,0.0001,normal,7900000,0.9886800000000001,7.661188723574058e-05,0.0003474190553207759,2.0484454769538696e-06,79,7.034502323869502e-07,3.1900012389597163e-06,0.9886779746835442,7.657719688827184e-05,0.00034726174177347676,0,2,64,0,64,7810572,0.0,32,0,0,0.0,4167.150079350089
4,x,7,0.0001,normal,7900000,0.9886800000000001,7.661188723574058e-05,0.0003474190553207759,2.0484454769538696e-06,79,7.034502323869502e-07,3.1900012389597163e-06,0.9886779746835442,7.657719688827184e-05,0.00034726174177347676,0,2,64,2,64,7810572,0.0,32,0,0,0.0,4167.150079350089
4,x,7,0.0001,normal,5000000,0.9887404,0.0,,1.517081733486363e-06,1,0.0,,0.9887389,0.0,,1,1,48,32,48,4943702,0.0,15,0,0,575.5789481373504,184.91851747687903
4,x,7,0.0005,m1,7900000,0.959136075949367,0.00015063715220179141,0.0006831083138981026,4.9225246928372264e-05,79,3.248910816142279e-06,1.473313825428165e-05,0.9590888607594936,0.00015019722126792046,0.00068111331814788,0,2,56,-8,48,7577175,1.0,744,0,0,0.0,2827.1682796310633
4,x,7,0.0005,m1,7900000,0.959136075949367,0.00015063715220179141,0.0006831083138981026,4.9225246928372264e-05,79,3.248910816142279e-06,1.473313825428165e-05,0.9590888607594936,0.00015019722126792046,0.00068111331814788,0,2,56,-6,48,7577175,1.0,744,0,0,0.0,2827.1682796310633
4,x,7,0.0005,m1,5000000,0.9591598,0.0,,2.0226035328002695e-05,1,0.0,,0.9591404,0.0,,1,1,40,24,32,4795799,0.0,194,0,0,85.03885613800958,8.916261586826295
4,x,7,0.0005,normal,7900000,0.9447694936708861,0.00016007730522290157,0.0007259174543985292,6.779534190712323e-05,79,4.445960083421334e-06,2.0161508976057883e-05,0.9447054430379748,0.00016021954950212606,0.000726562502770212,0,2,64,0,64,7463679,2.0,1008,0,0,0.0,4474.32797317623
4,x,7,0.0005,normal,7900000,0.9447694936708861,0.00016007730522290157,0.0007259174543985292,6.779534190712323e-05,79,4.445960083421334e-06,2.0161508976057883e-05,0.9447054430379748,0.00016021954950212606,0.000726562502770212,0,2,64,2,64,7463679,2.0,1008,0,0,0.0,4474.32797317623
4,x,7,0.0005,normal,5000000,0.9447418,0.0,,3.926998890067106e-05,1,0.0,,0.9447047,0.0,,1,1,48,32,48,4723709,4.0,363,0,0,582.6888915360905,158.68663900485262
