n,lstate,i,p_error,sim_type,comp_type,N_samples,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,LER_SEM,LER_SD,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,z,10.0,1.0,m1,na,13,13000000.0,0.7043606153846154,0.019065931708963726,0.03507305836283851,0.010179381797441843,0.001256063763320007,0.0023106134203584434,9156688.0,8760.0,167982.0,0.0,0.0,0.0,1423.0733814511914
4,z,11.0,0.1,m1,init,13,13000000.0,0.9349029230769231,0.004142331473577152,0.0076200961877299625,0.0003360354432080437,5.4755695612133324e-05,0.00010072676946594145,12153738.0,69.0,8032.0,0.0,0.0,0.0,1680.4856401290745
4,z,11.0,0.1,m1,na,13,13000000.0,0.934436076923077,0.0023076232846501623,0.00424502759043918,0.00032114002174602504,4.777333683269115e-05,8.78822528317757e-05,12147669.0,48.0,7704.0,0.0,0.0,0.0,1649.4609076350462
4,z,11.0,0.3,m1,init,13,13000000.0,0.8105613076923077,0.009128418030705649,0.016792336364071035,0.001258749640581263,0.00024171385338956725,0.00044464882264595403,10537297.0,353.0,25806.0,0.0,0.0,0.0,2491.737243517884
4,z,11.0,0.3,m1,na,13,13000000.0,0.8173364615384616,0.011460501647579181,0.021082360373921562,0.0012423382931463596,0.0002525529186404502,0.00046458800914603483,10625374.0,423.0,25466.0,0.0,0.0,0.0,2541.3068896298064
4,z,11.0,0.5,m1,init,13,13000000.0,0.6942732307692308,0.029073568831789603,0.05348277713456586,0.0030498767966512727,0.0007508449497792662,0.001381229574669555,9025552.0,1115.0,52680.0,0.0,0.0,0.0,2631.2811043190304
4,z,11.0,0.5,m1,na,13,13000000.0,0.714244923076923,0.016372854973397924,0.030118963332817245,0.0023574295552796364,0.000401339766340067,0.0007382913808274735,9285184.0,964.0,41624.0,0.0,0.0,0.0,2768.7099979527993
4,z,11.0,0.8,m1,init,13,13000000.0,0.5859509230769231,0.016554935272155385,0.030453912237624302,0.0061886898786953455,0.0011945916172550535,0.0021975312904349733,7617362.0,2768.0,88529.0,0.0,0.0,0.0,2751.0874012249988
4,z,11.0,0.8,m1,na,13,13000000.0,0.5741008461538462,0.01083151868537193,0.019925304087374893,0.004376569216298148,0.0004059551928931428,0.0007467817671005616,7463311.0,1869.0,61468.0,0.0,0.0,0.0,2322.3349713491043
4,z,11.0,1.0,m1,init,13,13000000.0,0.515839076923077,0.03018138163226348,0.05552067297932296,0.00885759840774354,0.0013862422448770425,0.0025500854561829,6705908.0,3843.0,111863.0,0.0,0.0,0.0,2648.6248100339435
4,z,11.0,1.0,m1,na,13,13000000.0,0.5000558461538461,0.020441336471604947,0.037603207544583565,0.00786202395738905,0.0010273497553937082,0.0018898786841364294,6500726.0,3631.0,94795.0,0.0,0.0,0.0,2550.1763336478034
4,z,12.0,0.1,m1,init,13,13000000.0,0.9789203846153847,0.005076795746715017,0.009339105806040044,3.892651569147311e-08,7.62959707552873e-08,1.4035154830075987e-07,12725965.0,0.0,1.0,0.0,0.0,0.0,31.758672783966176
4,z,12.0,0.1,m1,na,13,13000000.0,0.9824416153846154,0.0035935613499755146,0.006610596790235873,0.0,0.0,0.0,12771741.0,0.0,0.0,0.0,0.0,0.0,29.492738272994757
4,z,12.0,0.3,m1,init,13,13000000.0,0.9327236923076924,0.012550132824527417,0.023086809904447607,3.2392878907317514e-07,3.3852165424498084e-07,6.227332562424338e-07,12125408.0,0.0,8.0,0.0,0.0,0.0,43.514977922081016
4,z,12.0,0.3,m1,na,13,13000000.0,0.9465378461538462,0.009826231205482714,0.018076010436700127,4.887480447336167e-07,3.4351366921072793e-07,6.319164021234974e-07,12304992.0,0.0,12.0,0.0,0.0,0.0,43.64261464611627
4,z,12.0,0.5,m1,init,13,13000000.0,0.9174974615384616,0.012364165388710865,0.022744710350670494,1.6687580385332518e-06,8.90660239558918e-07,1.6384291646666933e-06,11927467.0,0.0,40.0,0.0,0.0,0.0,61.411069156834856
4,z,12.0,0.5,m1,na,13,13000000.0,0.9103593846153846,0.017317920886234715,0.031857475377422464,2.424624965853465e-06,1.4671812837961516e-06,2.698978239351075e-06,11834672.0,1.0,56.0,0.0,0.0,0.0,65.42249894118868
4,z,12.0,0.8,m1,init,13,13000000.0,0.8917493076923078,0.01629451936466762,0.029974859733852045,8.60274384989238e-06,3.127816203368963e-06,5.753827398711171e-06,11592741.0,5.0,189.0,0.0,0.0,0.0,115.62805090437178
4,z,12.0,0.8,m1,na,13,13000000.0,0.8674253846153847,0.02356867693635155,0.04335615979023522,1.3758290174371774e-05,7.368442556571495e-06,1.3554743601035455e-05,11276530.0,12.0,292.0,0.0,0.0,0.0,113.02617679105606
4,z,12.0,1.0,m1,init,13,13000000.0,0.8468067692307693,0.026126496643641348,0.04806144045759525,1.2813154375069528e-05,3.3521551141156546e-06,6.1665138506392e-06,11008488.0,5.0,275.0,0.0,0.0,0.0,121.51067585404962
4,z,12.0,1.0,m1,na,13,13000000.0,0.8155693846153846,0.033065111847501306,0.06082548785465194,1.8156304761864603e-05,6.939269986454857e-06,1.2765251913495554e-05,10602402.0,13.0,357.0,0.0,0.0,0.0,147.45641669933684
4,z,13.0,0.1,m1,init,13,13000000.0,0.9373707692307692,0.002690795761323521,0.004949899025129141,3.6729403504541486e-05,7.571942182836261e-06,1.392909479340044e-05,12185820.0,0.0,895.0,0.0,0.0,0.0,402.75208154297434
4,z,13.0,0.1,m1,na,13,13000000.0,0.9366086153846154,0.0034925496227955,0.00642477895259775,2.7252789732603496e-05,4.4782615702708965e-06,8.238062100281428e-06,12175912.0,4.0,655.0,0.0,0.0,0.0,407.42956256400794
4,z,13.0,0.3,m1,init,13,13000000.0,0.8198870769230768,0.009893586471986264,0.018199914960705787,0.00028825778542339504,5.2617576166937526e-05,9.679355554108428e-05,10658532.0,44.0,6057.0,0.0,0.0,0.0,798.4606514959596
4,z,13.0,0.3,m1,na,13,13000000.0,0.8177903076923076,0.00820094711023745,0.015086191486392526,0.00021505298870515174,3.0669541126153544e-05,5.641867506392764e-05,10631274.0,38.0,4496.0,0.0,0.0,0.0,810.252042528009
4,z,13.0,0.5,m1,init,13,13000000.0,0.7168222307692308,0.015059929330111974,0.02770374867580753,0.0009192149436198134,0.0003157809905901421,0.0005809002823416166,9318689.0,161.0,16657.0,0.0,0.0,0.0,1038.0919483840698
4,z,13.0,0.5,m1,na,13,13000000.0,0.7170845384615384,0.016751778949741926,0.03081601936659837,0.0007643206623254505,0.0001365850850642972,0.00025125741207292565,9322099.0,198.0,13893.0,0.0,0.0,0.0,1113.5383170120185
4,z,13.0,0.8,m1,init,13,13000000.0,0.5768565384615385,0.011016860488411353,0.020266252747755297,0.002068835524790938,0.000501022523410401,0.0009216644889380397,7499135.0,505.0,29866.0,0.0,0.0,0.0,1622.8369711791165
4,z,13.0,0.8,m1,na,13,13000000.0,0.5723612307692307,0.012118984751661448,0.022293684147286514,0.0018577381507965918,0.0002367963961124124,0.0004356028306267268,7440696.0,492.0,26535.0,0.0,0.0,0.0,1421.4846846718574
4,z,13.0,1.0,m1,init,13,13000000.0,0.5011163846153847,0.011220494206196946,0.02064085061045393,0.0033723526446341992,0.0006417750438337751,0.0011805881774774618,6514513.0,755.0,42193.0,0.0,0.0,0.0,1679.5329605774023
4,z,13.0,1.0,m1,na,13,13000000.0,0.5123215384615385,0.027313440267776327,0.050244902752444094,0.0028420903116961275,0.000523916699301319,0.0009637798588789561,6660180.0,735.0,36097.0,0.0,0.0,0.0,1628.9660368396435
4,z,14.0,0.1,m1,init,13,13000000.0,0.9674650769230768,0.0022735836174510105,0.004182409342742103,3.963803497771193e-08,7.769054855631538e-08,1.4291696757077545e-07,12577046.0,0.0,1.0,0.0,0.0,0.0,42.74659017799422
4,z,14.0,0.1,m1,na,13,13000000.0,0.9655961538461538,0.0027448471101697933,0.005049330101544052,0.0,0.0,0.0,12552750.0,0.0,0.0,0.0,0.0,0.0,48.10438254510518
4,z,14.0,0.3,m1,init,13,13000000.0,0.9000604615384616,0.012680381269102092,0.023326410641928943,4.2272952395413755e-08,8.285498669501097e-08,1.5241729742691257e-07,11700786.0,0.0,1.0,0.0,0.0,0.0,82.92770970705897
4,z,14.0,0.3,m1,na,13,13000000.0,0.9003537692307693,0.008538247768467561,0.01570667863868662,8.626927694148581e-08,1.1452227356885005e-07,2.1067139262000163e-07,11704599.0,0.0,2.0,0.0,0.0,0.0,80.44928842701484
4,z,14.0,0.5,m1,init,13,13000000.0,0.8466510769230768,0.00784010402210576,0.014422396457486622,6.349335406586422e-07,5.600212159354764e-07,1.03019653540972e-06,11006464.0,0.0,14.0,0.0,0.0,0.0,114.77776939608157
4,z,14.0,0.5,m1,na,13,13000000.0,0.8278241538461538,0.016453998933988193,0.030268233083124613,6.206412382578173e-07,5.659453529065346e-07,1.0410943821505476e-06,10761714.0,0.0,13.0,0.0,0.0,0.0,133.99076885473914
4,z,14.0,0.8,m1,init,13,13000000.0,0.7562860769230769,0.020448817365849543,0.037616969150596424,2.6387811130696676e-06,9.691721224758248e-07,1.7828570318045161e-06,9831719.0,0.0,52.0,0.0,0.0,0.0,217.04613984399475
4,z,14.0,0.8,m1,na,13,13000000.0,0.7412973846153845,0.02176355692062135,0.040035520619275226,1.993837511231652e-06,9.015401200105652e-07,1.658443433462271e-06,9636866.0,0.0,38.0,0.0,0.0,0.0,224.87152400112245
4,z,14.0,1.0,m1,init,13,13000000.0,0.7263337692307693,0.021447461614056064,0.0394540421316453,4.495704092484564e-06,1.4972101961174248e-06,2.7542184348208524e-06,9442339.0,3.0,78.0,0.0,0.0,0.0,293.2060263667954
4,z,14.0,1.0,m1,na,13,13000000.0,0.7201161538461538,0.01899219854780466,0.03493742127444001,4.073151703347426e-06,1.4287236133129162e-06,2.628232778707094e-06,9361510.0,1.0,73.0,0.0,0.0,0.0,266.6759552360745
4,z,15.0,0.1,m1,init,13,13000000.0,0.9402899230769232,0.004576541620735165,0.008418854835640666,0.0,0.0,0.0,12223769.0,0.0,0.0,0.0,0.0,0.0,63.5911683262093
4,z,15.0,0.1,m1,na,13,13000000.0,0.9389062307692307,0.0026480098760772865,0.004871191523536582,0.0,0.0,0.0,12205781.0,0.0,0.0,0.0,0.0,0.0,48.02535181865096
4,z,15.0,0.3,m1,init,13,13000000.0,0.8175343076923076,0.01508295961416091,0.027746114425821276,4.6083798779701014e-08,9.032424560821398e-08,1.661574994683768e-07,10627946.0,0.0,1.0,0.0,0.0,0.0,112.345029725926
4,z,15.0,0.3,m1,na,13,13000000.0,0.8287004615384616,0.00741852110171464,0.013646866438950887,0.0,0.0,0.0,10773106.0,0.0,0.0,0.0,0.0,0.0,97.18606685299892
4,z,15.0,0.5,m1,init,13,13000000.0,0.7251170769230769,0.014196285060786894,0.026115017197842122,3.156386456118884e-07,3.270656433966859e-07,6.01659156994577e-07,9426522.0,0.0,6.0,0.0,0.0,0.0,184.667424181127
4,z,15.0,0.5,m1,na,13,13000000.0,0.731864076923077,0.013651481940542833,0.025112815368723382,2.1328646096616696e-07,1.8128980404095688e-07,3.334947368308616e-07,9514233.0,0.0,4.0,0.0,0.0,0.0,181.37492282222956
4,z,15.0,0.8,m1,init,13,13000000.0,0.5918321538461538,0.011978692777497644,0.02203560766443771,2.9451529591788086e-06,9.316863047663472e-07,1.7138993594299153e-06,7693818.0,2.0,41.0,0.0,0.0,0.0,354.9187488598982
4,z,15.0,0.8,m1,na,13,13000000.0,0.591317,0.022939949655454997,0.04219957384658442,1.7447778201709188e-06,8.602770149927204e-07,1.5825371880915085e-06,7687121.0,0.0,27.0,0.0,0.0,0.0,288.8552583596902
4,z,15.0,1.0,m1,init,13,13000000.0,0.4861480769230769,0.07671241035176234,0.14111761683046614,9.597873114483212e-05,0.00017982445378524284,0.00033079912689030485,6319925.0,3.0,196.0,0.0,0.0,0.0,465.89671336172614
4,z,15.0,1.0,m1,na,13,13000000.0,0.5406747692307692,0.017841749474126256,0.032821093149461675,5.042063297968312e-06,2.2067107993780675e-06,4.059392314937628e-06,7028772.0,0.0,71.0,0.0,0.0,0.0,482.18749848217703
